Complaint_ID,Date_Received,Product_Name,Product,Issue,Company,State_Name,Portals,Company_Response_to_Consumer,Timely_Response
525771,9/12/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Wells Fargo & Company,VA,Phone,Closed with explanation,Yes
532557,9/18/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,"RGL Associates, Inc.",AL,Web,Closed with explanation,No
524573,9/12/2013,Credit reporting,,Incorrect information on credit report,Capital One,NY,Web,Closed with explanation,Yes
525751,9/12/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure","Select Portfolio Servicing, Inc",FL,Phone,Closed with explanation,Yes
525807,9/12/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Bank of America,OH,Phone,Closed with explanation,Yes
525816,9/12/2013,Credit card,,Identity theft / Fraud / Embezzlement,BBVA Compass,AZ,Web,Closed with non-monetary relief,Yes
532600,9/18/2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,"SunTrust Banks, Inc.",GA,Web,Closed with explanation,Yes
533020,9/18/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,Citibank,TX,Referral,Closed with explanation,Yes
532643,9/18/2013,Bank account or service,Checking account,Problems caused by my funds being low,TD Bank US Holding Company,FL,Web,Closed with monetary relief,Yes
532662,9/18/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Ocwen,TX,Web,Closed with explanation,Yes
525889,9/12/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,"HOVG, LLC",KY,Web,Closed with explanation,Yes
525892,9/12/2013,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",CA,Web,Closed with monetary relief,Yes
525901,9/12/2013,Debt collection,Credit card,Improper contact or sharing of info,Capital One,WI,Web,Closed with explanation,Yes
525907,9/12/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,"Hunter Warfield, Inc.",NY,Web,Closed with explanation,Yes
531767,9/18/2013,Credit card,,Late fee,Synchrony Financial,NY,Referral,Closed with monetary relief,Yes
532562,9/18/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Diversified Consultants, Inc.",WA,Web,Closed with explanation,Yes
532563,9/18/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Diversified Consultants, Inc.",WA,Web,Closed with explanation,No
524577,9/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,CA,Phone,Closed with explanation,Yes
532718,9/18/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",HSBC North America Holdings Inc.,SC,Web,Closed with explanation,Yes
532735,9/18/2013,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",JPMorgan Chase & Co.,TX,Phone,Closed with monetary relief,Yes
533026,9/18/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,FL,Referral,Closed with explanation,Yes
532763,9/18/2013,Credit reporting,,Incorrect information on credit report,Equifax,FL,Web,Closed with non-monetary relief,Yes
532764,9/18/2013,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",Nationstar Mortgage,VA,Web,Closed with explanation,Yes
532780,9/18/2013,Credit card,,Credit card protection / Debt protection,Discover,MD,Web,Closed with monetary relief,Yes
532792,9/18/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Nationstar Mortgage,KS,Web,Closed with explanation,Yes
532785,9/18/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Wells Fargo & Company,NJ,Web,Closed with explanation,Yes
533335,9/18/2013,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",NY,Fax,Closed with non-monetary relief,Yes
532806,9/18/2013,Debt collection,I do not know,Communication tactics,Gryphon Corp,GA,Referral,Closed with explanation,Yes
532808,9/18/2013,Credit reporting,,Credit reporting company's investigation,Equifax,NC,Web,Closed with explanation,Yes
532810,9/18/2013,Debt collection,Credit card,Taking/threatening an illegal action,Citibank,MO,Web,Closed with explanation,Yes
532818,9/18/2013,Bank account or service,Checking account,"Account opening, closing, or management",Wells Fargo & Company,TX,Web,Closed with monetary relief,Yes
533339,9/18/2013,Credit reporting,,Incorrect information on credit report,Equifax,CA,Web,Closed with explanation,Yes
532840,9/18/2013,Bank account or service,Checking account,"Account opening, closing, or management",The Huntington National Bank,PA,Referral,Closed with explanation,Yes
532873,9/18/2013,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",Bank of America,CA,Web,Closed with explanation,Yes
533340,9/18/2013,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",CA,Web,Closed with non-monetary relief,Yes
532879,9/18/2013,Bank account or service,Checking account,"Account opening, closing, or management",U.S. Bancorp,OR,Web,Closed with explanation,Yes
533341,9/18/2013,Credit reporting,,Incorrect information on credit report,Equifax,CA,Web,Closed with explanation,Yes
518493,9/6/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,PA,Phone,Closed with explanation,Yes
518497,9/6/2013,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",PR,Postal mail,Closed with explanation,Yes
516929,9/6/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Citibank,CO,Postal mail,Closed with explanation,Yes
518501,9/6/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Bank of America,WI,Phone,Closed with non-monetary relief,Yes
518509,9/6/2013,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,CA,Web,Closed with non-monetary relief,Yes
518534,9/6/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,"Diversified Consultants, Inc.",TN,Web,Closed with explanation,Yes
518546,9/6/2013,Credit reporting,,Incorrect information on credit report,Experian,TX,Web,Closed with non-monetary relief,Yes
518364,9/6/2013,Credit reporting,,Incorrect information on credit report,Capital One,IL,Web,Closed with explanation,Yes
518571,9/6/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Bank of America,NV,Web,Closed with explanation,Yes
516898,9/6/2013,Mortgage,Conventional adjustable mortgage (ARM),Other,Bank of America,NJ,Web,Closed with non-monetary relief,Yes
518577,9/6/2013,Mortgage,Home equity loan or line of credit,Credit decision / Underwriting,"Paramount Residential Mortgage Group, Inc.",CA,Web,Closed with explanation,Yes
518527,9/7/2013,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",AZ,Web,Closed with explanation,Yes
518598,9/7/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Bank of America,CA,Web,Closed with explanation,Yes
518606,9/7/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Collection Bureau of America Ltd.,CA,Web,Closed with non-monetary relief,Yes
518608,9/7/2013,Debt collection,Auto,Taking/threatening an illegal action,"Mandarich Law Group, LLP",CA,Web,Closed with explanation,Yes
516759,9/7/2013,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,OR,Web,Closed with explanation,Yes
518612,9/7/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Stellar Recovery Inc.,CA,Web,Closed,Yes
518615,9/7/2013,Debt collection,Medical,Communication tactics,"Expert Global Solutions, Inc.",FL,Web,Closed with explanation,Yes
518623,9/7/2013,Credit card,,Privacy,U.S. Bancorp,LA,Web,Closed with explanation,Yes
518621,9/7/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",Bank of America,IN,Web,Closed with non-monetary relief,Yes
516868,9/7/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,JPMorgan Chase & Co.,GA,Web,Closed with explanation,Yes
518643,9/7/2013,Bank account or service,Checking account,Deposits and withdrawals,Bank of America,CA,Web,Closed with monetary relief,Yes
516821,9/7/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,CA,Web,Closed with explanation,Yes
518649,9/7/2013,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",CA,Web,Closed with explanation,Yes
516789,9/7/2013,Credit reporting,,Incorrect information on credit report,Equifax,SC,Web,Closed with non-monetary relief,Yes
516790,9/7/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",Wells Fargo & Company,GA,Web,Closed with explanation,Yes
516747,9/7/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure","PennyMac Loan Services, LLC",MI,Fax,Closed with explanation,Yes
518665,9/7/2013,Credit card,,Other,Synchrony Financial,FL,Web,Closed with monetary relief,Yes
518983,9/7/2013,Credit reporting,,Incorrect information on credit report,Equifax,CA,Postal mail,Closed with explanation,Yes
516875,9/7/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,GA,Postal mail,Closed with explanation,Yes
518699,9/7/2013,Debt collection,Credit card,Disclosure verification of debt,Encore Capital Group,FL,Web,Closed with non-monetary relief,Yes
496811,8/20/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",U.S. Bancorp,FL,Web,Closed with explanation,Yes
518703,9/7/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Citibank,FL,Web,Closed with explanation,Yes
518705,9/7/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,CA,Postal mail,Closed with explanation,Yes
518708,9/7/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,"The Affiliated Group, Inc",NY,Web,Closed with non-monetary relief,Yes
518727,9/7/2013,Credit reporting,,Incorrect information on credit report,Equifax,TX,Referral,Closed with explanation,Yes
518718,9/7/2013,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",Ocwen,CA,Web,Closed,Yes
518720,9/7/2013,Credit card,,APR or interest rate,U.S. Bancorp,IL,Web,Closed with monetary relief,Yes
518733,9/7/2013,Money transfers,Domestic (US) money transfer,Fraud or scam,The Western Union Company,PA,Web,Closed with explanation,Yes
518734,9/7/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,AL,Postal mail,Closed with explanation,Yes
518736,9/7/2013,Credit card,,Advertising and marketing,JPMorgan Chase & Co.,CO,Web,Closed with explanation,Yes
518748,9/7/2013,Credit card,,Identity theft / Fraud / Embezzlement,"Liberty Holdings, LLC",CO,Web,Closed with explanation,Yes
516809,9/7/2013,Debt collection,Credit card,False statements or representation,"PayPal Holdings, Inc.",NJ,Web,Closed with monetary relief,Yes
518791,9/7/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Bank of America,FL,Referral,Closed with explanation,Yes
517192,9/7/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Bank of America,VA,Web,Closed with explanation,Yes
518794,9/7/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Bank of America,IL,Web,Closed with explanation,Yes
518797,9/7/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",USAA Savings,AZ,Web,Closed with monetary relief,Yes
516979,9/7/2013,Credit reporting,,Incorrect information on credit report,Experian,CA,Web,Closed with non-monetary relief,Yes
516817,9/7/2013,Credit card,,Delinquent account,Citibank,OH,Web,Closed with non-monetary relief,Yes
518813,9/7/2013,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",Fifth Third Financial Corporation,TN,Web,Closed with explanation,Yes
518816,9/7/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Ditech Financial LLC,AL,Web,Closed with explanation,Yes
518817,9/7/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Citibank,OH,Web,Closed with explanation,Yes
518818,9/7/2013,Credit reporting,,Credit reporting company's investigation,Experian,NJ,Web,Closed with non-monetary relief,Yes
518826,9/7/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,MI,Web,Closed with explanation,Yes
516855,9/7/2013,Credit reporting,,Incorrect information on credit report,Experian,FL,Web,Closed with non-monetary relief,Yes
518830,9/7/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,Lending Solutions Mortgage/ LSI Mortgage,DE,Web,Closed with explanation,Yes
495847,8/19/2013,Credit card,,Billing disputes,Citibank,NY,Phone,Closed with monetary relief,Yes
495853,8/19/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Prudent Law Group,MA,Web,Untimely response,No
518838,9/8/2013,Credit reporting,,Incorrect information on credit report,Experian,OR,Web,Closed with explanation,Yes
518839,9/8/2013,Debt collection,Medical,Taking/threatening an illegal action,Grant & Weber,CA,Web,Closed with explanation,Yes
518843,9/8/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management","PayPal Holdings, Inc.",IL,Web,Closed with non-monetary relief,Yes
518844,9/8/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Ditech Financial LLC,MI,Web,Closed with explanation,Yes
496494,8/19/2013,Bank account or service,Checking account,Deposits and withdrawals,Wells Fargo & Company,TX,Referral,Closed with explanation,Yes
518847,9/8/2013,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",NY,Web,Closed with explanation,Yes
495862,8/19/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Ocwen,IL,Web,Closed with explanation,Yes
517292,9/8/2013,Credit reporting,,Incorrect information on credit report,Equifax,AZ,Web,Closed with non-monetary relief,Yes
518850,9/8/2013,Credit reporting,,Incorrect information on credit report,Experian,AZ,Web,Closed with non-monetary relief,Yes
496538,8/19/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",21st Mortgage Corporation,DE,Postal mail,Closed with explanation,Yes
